carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width,volume,top_symmetry,vol_symmetry
1.04,5,2,2,62.0,55.0,4892,6.51,6.48,4.03,1.0,24986.0,35805.0,170.00474400000002,1.0046296296296295,10.467692307692309
1.05,5,3,4,59.1,57.0,7697,6.67,6.66,3.94,1.0,23285.4,38019.0,175.023468,1.0015015015015014,11.274670050761422
0.57,5,4,5,61.3,56.0,1851,5.34,5.36,3.28,2.0,20106.399999999998,29903.999999999996,93.881472,0.9962686567164178,8.726341463414636
0.32,5,4,5,62.4,56.0,679,4.37,4.38,2.73,2.0,17035.2,24472.0,52.253837999999995,0.997716894977169,7.011208791208791
0.43,4,3,4,61.0,57.0,968,4.87,4.84,2.96,1.0,18056.0,27759.000000000004,69.76956799999999,1.006198347107438,7.963108108108107
1.04,3,4,8,61.7,58.0,8225,6.47,6.6,4.03,2.0,24865.100000000002,37526.0,172.08906,0.9803030303030303,10.596029776674937
0.71,3,5,5,62.6,58.0,2423,5.72,5.75,3.59,2.0,22473.4,33176.0,118.07509999999999,0.9947826086956522,9.161559888579388
0.9,5,3,3,62.4,56.0,3992,6.22,6.18,3.87,1.0,24148.8,34832.0,148.76125199999998,1.006472491909385,9.932713178294573
0.38,5,1,7,61.3,56.0,1400,4.65,4.71,2.87,1.0,17593.100000000002,26040.000000000004,62.85730500000001,0.9872611464968154,7.6311846689895475
0.73,5,4,2,61.1,57.0,2376,5.8,5.82,3.55,2.0,21690.5,33060.0,119.8338,0.9965635738831614,9.508732394366199
0.6,2,3,3,63.7,61.0,1367,5.24,5.21,3.33,1.0,21212.100000000002,31964.0,90.910332,1.0057581573896353,8.198318318318318
1.0,3,2,8,62.5,55.0,11214,6.28,6.39,3.96,1.0,24750.0,34540.0,158.911632,0.9827856025039124,10.133636363636363
0.31,4,4,7,62.1,59.0,1046,4.35,4.32,2.69,2.0,16704.9,25664.999999999996,50.55047999999999,1.0069444444444442,6.985873605947955
0.38,5,5,6,62.2,54.6,832,4.62,4.66,2.89,2.0,17975.8,25225.2,62.219388,0.9914163090128755,7.44955017301038
0.76,1,5,1,64.5,57.0,1140,5.79,5.76,3.73,2.0,24058.5,33003.0,124.396992,1.0052083333333335,8.94112600536193
0.77,5,3,5,61.9,54.0,3750,5.91,5.94,3.66,1.0,22655.4,31914.0,128.48576400000002,0.9949494949494949,9.591639344262296
0.26,3,2,7,61.4,55.0,532,4.12,4.16,2.54,1.0,15595.599999999999,22660.0,43.53356800000001,0.9903846153846154,6.747716535433072
2.26,4,5,3,60.3,58.0,18426,8.56,8.51,5.15,2.0,31054.5,49648.0,375.15484000000004,1.0058754406580495,14.144776699029126
1.51,1,6,1,65.7,61.0,5074,7.08,7.02,4.63,2.0,30419.100000000002,43188.0,230.118408,1.0085470085470085,10.734686825053995
1.5,4,2,4,61.8,59.0,14925,7.38,7.31,4.54,1.0,28057.2,43542.0,244.92301199999997,1.009575923392613,11.882775330396475
1.13,3,2,2,63.4,59.0,5147,6.53,6.59,4.16,1.0,26374.4,38527.00000000001,179.016032,0.9908952959028832,10.344399038461537
0.7,4,4,4,62.2,61.0,2657,5.59,5.54,3.46,2.0,21521.2,34099.0,107.15135599999999,1.0090252707581226,8.950462427745665
1.1,2,1,2,57.0,62.0,4361,6.91,6.84,3.92,1.0,22344.0,42842.0,185.27644800000002,1.010233918128655,12.057244897959185
0.7,4,7,3,62.8,59.0,1844,5.65,5.6,3.53,2.0,22168.399999999998,33335.0,111.6892,1.0089285714285716,8.96317280453258
1.22,4,4,2,61.6,62.0,5226,6.79,6.75,4.17,2.0,25687.2,42098.0,191.12152500000002,1.005925925925926,10.991007194244606
1.0,2,2,2,61.0,61.0,4394,6.37,6.44,3.91,1.0,23851.000000000004,38857.0,160.39914800000003,0.9891304347826086,10.491764705882353
1.5,2,3,1,63.7,59.0,3864,7.29,7.18,4.62,1.0,29429.400000000005,43011.0,241.820964,1.0153203342618384,11.32948051948052
1.61,4,7,4,61.7,59.0,7844,7.51,7.46,4.62,2.0,28505.4,44309.0,258.83365200000003,1.0067024128686326,12.126536796536795
0.31,4,3,4,61.3,59.0,625,4.31,4.34,2.65,1.0,16244.5,25428.999999999996,49.569309999999994,0.9930875576036866,7.058641509433961
1.14,4,3,2,62.9,59.0,4737,6.64,6.62,4.17,1.0,26229.3,39176.0,183.299856,1.0030211480362536,10.541199040767387
1.0,3,2,2,62.6,58.0,4426,6.33,6.39,3.98,1.0,24914.8,36714.0,160.98582599999997,0.9906103286384977,10.162989949748743
1.59,4,7,3,62.5,60.0,7836,7.46,7.42,4.65,2.0,29062.5,44760.0,257.39238,1.005390835579515,11.903913978494623
0.33,5,4,8,62.7,56.0,861,4.39,4.44,2.77,2.0,17367.9,24583.999999999996,53.991732000000006,0.9887387387387386,7.036678700361011
0.34,5,6,3,60.2,57.0,589,4.54,4.5,2.72,2.0,16374.400000000003,25878.000000000004,55.5696,1.008888888888889,7.511029411764706
0.31,5,2,6,61.4,57.0,791,4.37,4.39,2.69,1.0,16516.6,24909.0,51.605767,0.9954441913439637,7.131710037174721
0.3,2,1,4,63.1,58.0,568,4.26,4.3,2.7,1.0,17037.0,24708.0,49.4586,0.9906976744186047,6.784444444444444
0.51,2,5,2,56.7,60.0,1060,5.38,5.35,3.04,2.0,17236.800000000003,32280.0,87.50031999999999,1.005607476635514,9.468092105263157
0.76,4,4,2,58.8,59.0,1676,5.97,5.93,3.5,2.0,20580.0,35222.99999999999,123.90735,1.0067453625632379,10.114885714285714
0.4,5,2,4,62.4,56.0,975,4.74,4.71,2.95,1.0,18408.0,26544.0,65.85993,1.0063694267515924,7.567932203389831
0.57,5,2,3,61.9,56.0,1728,5.35,5.32,3.3,1.0,20427.0,29959.999999999996,93.9246,1.0056390977443608,8.624848484848485
1.28,5,4,2,61.8,56.0,6833,6.95,6.99,4.31,2.0,26635.799999999996,38920.0,209.38195499999998,0.994277539341917,11.271577726218098
0.23,3,2,8,59.9,58.0,492,3.98,4.03,2.4,1.0,14376.0,23084.0,38.49456,0.987593052109181,6.683083333333334
1.71,4,6,4,62.4,61.0,9384,7.67,7.59,4.76,2.0,29702.4,46787.0,277.104828,1.010540184453228,12.230105042016808
1.31,5,4,7,61.1,57.0,11247,7.06,7.01,4.3,2.0,26273.0,40241.99999999999,212.80957999999995,1.007132667617689,11.509441860465115
0.56,4,6,7,60.6,59.0,1622,5.29,5.33,3.22,2.0,19513.2,31211.0,90.79015400000002,0.9924953095684803,8.756428571428572
1.0,2,3,8,60.7,64.0,9660,6.42,6.4,3.89,1.0,23612.300000000003,41088.0,159.83232,1.0031249999999998,10.562467866323907
0.33,5,4,7,62.0,56.0,868,4.45,4.48,2.77,2.0,17174.0,24920.0,55.22272000000001,0.9933035714285714,7.197111913357402
0.52,5,1,6,61.4,56.0,2302,5.23,5.2,3.2,1.0,19648.0,29288.0,87.02720000000001,1.0057692307692307,8.49875
0.37,5,4,4,60.5,56.0,809,4.65,4.68,2.82,2.0,17061.0,26040.000000000004,61.36884,0.9935897435897437,7.717021276595745
0.3,5,3,4,62.3,58.0,569,4.26,4.23,2.64,1.0,16447.2,24708.0,47.572272000000005,1.0070921985815602,6.825681818181818
2.01,4,6,4,61.1,60.0,17592,8.12,8.06,4.94,2.0,30183.4,48719.99999999999,323.309168,1.007444168734491,13.248421052631578
0.71,5,2,3,61.1,57.0,3128,5.75,5.77,3.52,1.0,21507.2,32775.0,116.78479999999998,0.9965337954939342,9.425426136363635
0.5,2,4,6,63.8,56.0,1715,5.03,5.06,3.22,2.0,20543.600000000002,28168.0,81.954796,0.9940711462450594,7.904285714285713
1.0,3,2,6,61.0,62.0,8638,6.4,6.46,3.92,1.0,23912.0,39680.0,162.06848,0.9907120743034057,10.546938775510204
0.72,5,7,5,62.7,57.0,2112,5.74,5.71,3.59,2.0,22509.3,32718.0,117.66368599999998,1.0052539404553416,9.129637883008357
0.31,5,1,3,61.2,57.0,684,4.38,4.34,2.67,1.0,16340.4,24966.0,50.754563999999995,1.0092165898617511,7.119550561797753
1.68,5,2,2,60.4,55.0,11781,7.7,7.79,4.68,1.0,28267.199999999997,42350.0,280.72044,0.9884467265725289,12.816880341880344
0.54,4,4,4,62.7,58.0,1637,5.19,5.15,3.24,2.0,20314.800000000003,30102.000000000004,86.60034000000002,1.007766990291262,8.249537037037038
1.07,5,3,2,61.6,57.0,5405,6.56,6.53,4.03,1.0,24824.800000000003,37391.99999999999,172.632304,1.004594180704441,10.629478908188585
2.29,4,4,2,62.4,60.0,15366,8.41,8.36,5.23,2.0,32635.200000000004,50460.0,367.708748,1.0059808612440193,13.443135755258124
1.04,4,3,4,60.1,59.0,6458,6.61,6.56,3.96,1.0,23799.600000000002,38999.0,171.711936,1.0076219512195124,10.94989898989899
1.5,4,2,2,63.0,59.0,9072,7.24,7.18,4.54,1.0,28602.0,42716.0,236.003728,1.0083565459610029,11.450044052863435
1.5,2,2,2,63.3,57.0,9281,7.31,7.33,4.63,1.0,29307.9,41666.99999999999,248.08604899999997,0.9972714870395634,11.572850971922247
0.31,2,6,5,63.8,56.0,628,4.32,4.27,2.74,2.0,17481.2,24192.0,50.543136000000004,1.0117096018735365,6.732262773722628
1.3,1,7,3,66.0,57.1,5488,6.73,6.82,4.45,2.0,29370.0,38428.3,204.24877,0.9868035190615836,10.31429213483146
0.3,5,6,7,62.1,56.0,552,4.3,4.33,2.68,2.0,16642.800000000003,24080.0,49.898920000000004,0.9930715935334873,6.947388059701492
0.76,5,2,3,61.3,55.0,3584,5.87,5.91,3.61,1.0,22129.3,32285.000000000004,125.23703700000002,0.9932318104906938,9.609889196675901
0.43,4,4,7,62.2,58.0,1207,4.78,4.83,2.99,2.0,18597.8,27724.0,69.031326,0.989648033126294,7.7215384615384615
1.02,2,5,2,60.3,63.0,4517,6.45,6.49,3.9,2.0,23517.0,40635.0,163.25595,0.9938366718027735,10.733461538461539
0.36,5,2,3,62.1,56.0,810,4.59,4.56,2.84,1.0,17636.4,25703.999999999996,59.44233599999999,1.006578947368421,7.3698591549295775
0.34,5,4,5,61.4,56.0,657,4.52,4.54,2.78,2.0,17069.199999999997,25311.999999999996,57.04782399999999,0.9955947136563875,7.381582733812949
0.42,5,5,7,61.8,55.0,969,4.8,4.85,2.98,2.0,18416.399999999998,26400.0,69.3744,0.9896907216494846,7.812080536912751
0.39,2,4,7,61.6,61.0,1041,4.71,4.74,2.91,2.0,17925.6,28731.0,64.966914,0.9936708860759493,7.671958762886598
0.37,4,3,4,61.0,58.0,957,4.63,4.61,2.82,1.0,17202.0,26854.000000000004,60.190926,1.0043383947939262,7.568900709219859
1.01,2,2,3,64.3,59.0,4106,6.28,6.31,4.05,1.0,26041.499999999996,37052.00000000001,160.48853999999997,0.995245641838352,9.784395061728395
1.01,2,2,4,62.5,58.0,6221,6.32,6.36,3.96,1.0,24750.0,36656.0,159.17299200000002,0.9937106918238994,10.150303030303032
1.0,5,3,2,61.8,57.0,4197,6.36,6.45,3.96,1.0,24472.8,36252.00000000001,162.44712,0.986046511627907,10.359090909090911
0.93,5,2,3,59.6,57.0,4700,6.37,6.42,3.81,1.0,22707.600000000002,36309.0,155.811474,0.9922118380062306,10.733700787401576
1.7,4,1,3,61.9,59.0,15238,7.64,7.61,4.72,1.0,29216.799999999996,45076.0,274.422688,1.0039421813403415,12.317881355932204
0.38,4,1,5,62.4,59.0,1067,4.6,4.63,2.88,1.0,17971.199999999997,27139.999999999996,61.33823999999999,0.9935205183585313,7.395138888888889
0.9,3,4,2,64.2,56.0,-1,6.04,6.11,3.9,2.0,25038.0,33824.0,143.92716000000001,0.9885433715220949,9.462666666666667
0.6,3,3,4,60.8,56.0,2270,5.45,5.48,3.32,1.0,20185.6,30520.0,99.15512000000001,0.9945255474452555,8.995783132530121
0.3,5,7,6,62.3,58.0,439,4.26,4.28,2.66,2.0,16571.8,24708.0,48.49924800000001,0.9953271028037383,6.854436090225564
1.22,4,4,4,61.8,58.0,8213,6.84,6.91,4.25,2.0,26264.999999999996,39672.0,200.8737,0.9898697539797394,11.121035294117647
0.39,3,3,4,60.1,56.0,832,4.77,4.82,2.88,1.0,17308.8,26712.0,66.215232,0.9896265560165973,7.983125
0.3,5,4,5,62.9,57.0,776,4.31,4.28,2.7,2.0,16983.0,24567.0,49.806360000000005,1.0070093457943923,6.832148148148147
1.01,2,3,7,63.2,56.0,9012,6.33,6.39,4.02,1.0,25406.399999999998,35448.0,162.60377399999996,0.9906103286384977,10.06186567164179
2.09,3,3,2,60.2,61.0,15773,8.32,8.29,5.0,1.0,30100.0,50752.00000000001,344.864,1.003618817852835,13.794559999999999
1.0,3,4,6,59.5,61.0,7453,6.42,6.46,3.83,2.0,22788.5,39162.0,158.842356,0.9938080495356038,10.828511749347259
0.51,5,4,2,61.3,55.0,1094,5.17,5.19,3.17,2.0,19432.1,28435.000000000004,85.058391,0.9961464354527938,8.464447949526814
0.53,5,2,4,61.9,56.0,1813,5.21,5.19,3.22,1.0,19931.800000000003,29176.0,87.06847800000001,1.003853564547206,8.39748447204969
0.48,3,1,8,60.6,55.0,2677,5.08,5.12,3.09,1.0,18725.399999999998,27939.999999999996,80.369664,0.9921875,8.417346278317153
2.0,3,5,3,60.9,58.0,16280,8.07,8.15,4.94,2.0,30084.6,46806.0,324.90627,0.9901840490797545,13.313866396761131
1.04,2,3,3,63.4,59.0,5045,6.4,6.44,4.07,1.0,25803.800000000003,37760.0,167.74912000000003,0.9937888198757764,10.126781326781328
0.51,5,1,3,62.6,57.0,1619,5.11,5.08,3.19,1.0,19969.399999999998,29127.000000000004,82.80857200000001,1.0059055118110236,8.13755485893417
1.03,5,3,1,61.1,55.0,3444,6.51,6.54,3.99,1.0,24378.9,35805.0,169.87584600000002,0.9954128440366972,10.670526315789473
0.71,3,5,3,61.2,56.0,2076,5.69,5.72,3.49,2.0,21358.800000000003,31864.000000000004,113.588332,0.9947552447552449,9.325730659025787
0.91,2,2,1,57.7,63.0,2225,6.3,6.35,3.65,1.0,21060.5,39690.0,146.01824999999997,0.9921259842519685,10.960273972602739
1.09,3,4,3,60.2,60.0,5305,6.66,6.7,4.02,2.0,24200.399999999998,39960.0,179.38044,0.9940298507462687,11.100000000000001
1.01,4,4,4,59.2,59.0,6108,6.59,6.52,3.88,2.0,22969.6,38881.0,166.711184,1.0107361963190185,11.073917525773195
1.22,4,7,2,62.1,59.0,4509,6.82,6.77,4.22,2.0,26206.2,40238.0,194.84330799999998,1.0073855243722305,10.941090047393365
0.41,2,3,3,63.1,59.0,705,4.7,4.75,2.98,1.0,18803.800000000003,27730.0,66.5285,0.9894736842105264,7.491610738255034
0.31,3,4,4,61.0,56.0,544,4.35,4.37,2.66,2.0,16226.000000000002,24359.999999999996,50.56527,0.9954233409610983,7.1464285714285705
0.71,4,4,5,60.9,58.0,2694,5.77,5.73,3.5,2.0,21315.0,33466.0,115.71735000000001,1.006980802792321,9.446314285714285
0.41,5,3,3,61.6,57.0,705,4.78,4.8,2.95,1.0,18172.000000000004,27246.000000000004,67.6848,0.9958333333333335,7.777627118644067
1.04,4,4,4,62.2,58.0,6122,6.49,6.4,4.01,2.0,24942.2,37642.0,166.55936,1.0140624999999999,10.358104738154614
0.36,5,3,3,61.5,57.0,770,4.59,4.55,2.81,1.0,17281.5,26163.0,58.685445,1.0087912087912088,7.432206405693949
1.0,1,3,2,65.7,61.0,3443,6.13,6.11,4.02,1.0,26411.399999999998,37393.0,150.566286,1.0032733224222585,9.316990049751245
2.01,1,2,2,62.1,66.0,14948,7.99,7.92,4.94,1.0,30677.400000000005,52734.0,312.60715200000004,1.0088383838383839,12.80987854251012
1.1,5,3,5,61.5,56.0,9669,6.63,6.66,4.09,1.0,25153.5,37128.0,180.597222,0.9954954954954954,10.796039119804401
1.71,4,5,5,62.1,59.0,10457,7.63,7.55,4.71,2.0,29249.1,45017.0,271.326615,1.0105960264900662,12.230679405520169
0.3,3,2,4,61.5,58.0,640,4.28,4.31,2.64,1.0,16236.000000000002,24824.0,48.699552000000004,0.9930394431554526,6.987424242424242
0.9,2,4,3,63.7,58.0,3734,6.09,6.12,3.89,2.0,24779.3,35322.0,144.98341200000002,0.9950980392156862,9.581182519280206
0.25,3,3,7,62.9,55.0,633,4.04,4.06,2.55,1.0,16039.499999999998,22220.0,41.826119999999996,0.9950738916256159,6.4323137254901965
0.35,5,1,4,62.3,55.0,829,4.52,4.54,2.82,1.0,17568.6,24859.999999999996,57.86865599999999,0.9955947136563875,7.276879432624113
1.01,3,3,2,62.4,58.0,4416,6.37,6.41,3.99,1.0,24897.6,36946.0,162.91848300000004,0.9937597503900156,10.233508771929825
0.3,3,3,4,62.9,57.0,605,4.26,4.29,2.69,1.0,16920.1,24282.0,49.16082599999999,0.9930069930069929,6.793828996282527
0.54,5,4,5,61.3,57.0,1754,5.25,5.28,3.23,2.0,19799.899999999998,29925.0,89.5356,0.9943181818181818,8.582043343653252
1.57,4,5,4,61.0,59.0,11575,7.54,7.5,4.59,2.0,27999.0,44486.0,259.56449999999995,1.0053333333333334,12.320261437908497
0.27,5,5,5,62.3,54.0,500,4.16,4.19,2.6,2.0,16197.999999999998,22464.0,45.31904000000001,0.9928400954653938,6.704000000000001
0.43,5,6,7,60.6,57.0,1120,4.88,4.94,2.97,2.0,17998.200000000004,27815.999999999996,71.59838400000001,0.9878542510121456,8.116902356902358
0.3,3,1,4,62.8,57.0,710,4.29,4.31,2.7,1.0,16956.0,24453.0,49.92273,0.9953596287703017,6.84811111111111
1.2,3,3,6,63.8,58.0,10173,6.67,6.69,4.26,1.0,27178.799999999996,38686.0,190.090998,0.9970104633781763,10.474718309859156
0.4,4,1,2,63.0,59.0,798,4.69,4.64,2.94,1.0,18522.0,27671.000000000004,63.979104,1.0107758620689657,7.401904761904762
0.51,5,2,3,62.4,55.0,1343,5.09,5.14,3.19,1.0,19905.6,27995.0,83.458694,0.9902723735408561,8.201442006269591
0.71,4,1,4,62.1,60.0,2950,5.72,5.68,3.54,1.0,21983.4,34320.0,115.01318399999998,1.0070422535211268,9.177853107344632
0.3,4,6,5,60.8,59.0,608,4.32,4.3,2.62,2.0,15929.599999999999,25488.000000000004,48.66912000000001,1.0046511627906978,7.090076335877862
1.01,3,4,5,63.5,59.0,6529,6.36,6.31,4.02,2.0,25527.0,37524.0,161.32903199999998,1.0079239302694138,9.982985074626866
0.32,5,7,3,61.8,54.9,384,4.39,4.42,2.72,2.0,16809.6,24101.1,52.778335999999996,0.9932126696832578,7.133749999999998
2.2,5,5,2,60.0,58.0,16530,8.47,8.5,5.09,2.0,30539.999999999996,49126.00000000001,366.45455000000004,0.9964705882352942,14.144400785854618
0.7,4,3,2,61.6,60.0,1597,5.78,5.68,3.53,1.0,21744.8,34680.0,115.89131199999999,1.017605633802817,9.300396600566572
0.77,5,4,4,62.1,56.0,3114,5.85,5.88,3.64,2.0,22604.4,32759.999999999996,125.20871999999999,0.9948979591836734,9.45
1.01,2,3,4,63.1,59.0,5817,6.31,6.37,4.0,1.0,25240.0,37229.0,160.7788,0.9905808477237048,10.048675
0.5,5,6,2,62.2,53.0,895,5.11,5.14,3.19,2.0,19841.8,27083.000000000004,83.786626,0.9941634241245138,8.233667711598747
0.5,5,2,2,62.4,57.0,1240,5.07,5.03,3.15,1.0,19656.0,28899.0,80.331615,1.0079522862823063,8.095904761904762
1.21,5,7,4,59.6,57.0,4968,6.98,6.94,4.15,2.0,24734.000000000004,39786.0,201.03098000000006,1.005763688760807,11.672578313253013
2.0,4,3,3,58.8,61.0,17172,8.29,8.23,4.86,1.0,28576.800000000003,50568.99999999999,331.58176199999997,1.0072904009720534,14.03841563786008
1.35,4,7,3,61.1,61.0,5715,7.13,7.1,4.35,2.0,26578.499999999996,43493.0,220.21004999999997,1.004225352112676,11.637471264367816
1.02,4,4,3,62.3,59.0,4718,6.44,6.4,4.0,2.0,24920.0,37996.0,164.86400000000003,1.00625,10.304000000000002
1.02,3,3,7,62.4,58.0,8990,6.38,6.41,3.99,1.0,24897.6,37004.0,163.17424200000002,0.9953198127925117,10.249573934837093
0.31,5,5,3,61.5,56.5,457,4.34,4.36,2.67,2.0,16420.5,24520.999999999996,50.522808,0.9954128440366972,7.087041198501873
0.39,5,2,7,60.8,58.0,1183,4.72,4.76,2.88,1.0,17510.399999999998,27376.0,64.705536,0.9915966386554622,7.801111111111111
1.2,5,6,5,62.1,56.5,6210,6.8,6.84,4.23,2.0,26268.300000000007,38420.0,196.74576000000002,0.9941520467836257,10.995744680851063
1.01,3,3,3,62.7,56.0,4812,6.37,6.39,4.0,1.0,25080.0,35672.0,162.81719999999999,0.996870109546166,10.176074999999999
0.43,4,3,3,60.6,59.0,1016,4.87,4.84,2.94,1.0,17816.399999999998,28733.0,69.29815199999999,1.006198347107438,8.017278911564626
1.0,5,4,5,62.9,57.0,6290,6.36,6.32,3.99,2.0,25097.1,36252.00000000001,160.37884800000003,1.0063291139240507,10.073984962406016
2.03,5,4,3,62.0,57.0,14637,8.1,8.05,5.01,2.0,31062.0,46170.0,326.67704999999995,1.0062111801242235,13.01497005988024
1.01,2,4,5,63.8,57.0,6882,6.38,6.35,4.06,2.0,25902.799999999996,36366.0,164.48277999999996,1.004724409448819,9.97857142857143
0.79,5,1,3,61.2,57.0,3605,5.94,5.98,3.65,1.0,22338.0,33858.00000000001,129.65238000000002,0.9933110367892977,9.731835616438358
1.51,4,1,2,63.0,62.0,9894,7.28,7.23,4.57,1.0,28791.000000000004,45136.0,240.53920800000003,1.0069156293222683,11.517374179431073
0.91,3,2,2,60.5,59.0,3986,6.26,6.34,3.81,1.0,23050.5,36934.0,151.21280399999998,0.9873817034700315,10.416902887139106
0.3,4,3,4,61.6,58.0,605,4.29,4.31,2.65,1.0,16324.0,24882.0,48.998234999999994,0.9953596287703017,6.977320754716981
0.56,2,1,2,63.2,54.0,1258,5.24,5.26,3.32,1.0,20982.4,28296.000000000004,91.507168,0.9961977186311788,8.301927710843374
1.2,5,5,3,62.2,58.0,6569,6.81,6.77,4.22,2.0,26248.399999999998,39497.99999999999,194.55761399999997,1.0059084194977843,10.92504739336493
0.36,3,3,4,63.1,57.0,708,4.53,4.51,2.85,1.0,17983.5,25821.000000000004,58.226355,1.0044345898004436,7.168526315789473
1.5,2,4,3,63.7,59.0,10428,7.19,7.23,4.59,2.0,29238.3,42421.0,238.605183,0.9944674965421854,11.325424836601309
0.41,3,5,4,63.4,58.0,-1,4.77,4.66,2.99,2.0,18956.6,27665.999999999996,66.462318,1.0236051502145922,7.434180602006688
0.72,5,6,6,61.6,57.0,2602,5.73,5.76,3.54,2.0,21806.4,32661.0,116.83699200000001,0.9947916666666667,9.323389830508475
0.35,4,5,5,62.6,58.0,788,4.52,4.49,2.82,2.0,17653.199999999997,26215.999999999996,57.23133599999999,1.0066815144766146,7.196737588652482
1.2,2,2,2,63.3,55.0,5544,6.73,6.77,4.27,1.0,27029.099999999995,37015.0,194.550167,0.9940915805022158,10.670281030444967
0.31,2,5,5,64.0,59.0,698,4.28,4.25,2.73,2.0,17472.0,25252.0,49.6587,1.0070588235294118,6.663003663003663
0.9,4,5,7,62.3,59.0,4890,6.15,6.09,3.81,2.0,23736.3,36285.0,142.697835,1.0098522167487685,9.83031496062992
0.72,2,3,3,63.9,62.0,2229,5.7,5.63,3.62,1.0,23131.800000000003,35340.0,116.16942,1.0124333925399644,8.864917127071823
0.32,3,5,5,63.0,57.0,561,4.37,4.39,2.76,2.0,17388.0,24909.0,52.948668,0.9954441913439637,6.950833333333334
1.03,3,2,2,60.7,63.0,4326,6.48,6.44,3.92,1.0,23794.4,40824.0,163.58630400000004,1.0062111801242235,10.645714285714288
0.7,3,7,4,63.3,58.0,2044,5.61,5.63,3.56,2.0,22534.8,32538.0,112.44010800000001,0.9964476021314388,8.871994382022473
0.9,4,6,3,63.0,60.0,3377,6.08,5.99,3.8,2.0,23939.999999999996,36480.0,138.39296000000002,1.015025041736227,9.584000000000001
1.01,5,2,5,60.4,59.0,7458,6.52,6.5,3.93,1.0,23737.2,38467.99999999999,166.55339999999998,1.003076923076923,10.783715012722645
0.42,3,2,3,62.8,59.0,773,4.74,4.78,2.99,1.0,18777.2,27966.000000000004,67.74502800000002,0.9916317991631799,7.5776588628762545
1.51,5,2,2,60.5,57.0,10935,7.38,7.42,4.48,1.0,27104.000000000004,42066.0,245.32300800000002,0.9946091644204852,12.223124999999998
0.91,4,5,3,60.9,58.0,3414,6.26,6.22,3.8,2.0,23142.0,36308.0,147.96135999999998,1.0064308681672025,10.246631578947369
2.1,3,7,4,61.3,59.0,14229,8.21,8.27,5.05,2.0,30956.5,48439.00000000001,342.87833500000005,0.9927448609431683,13.444891089108914
0.3,4,1,5,60.2,59.0,610,4.39,4.42,2.65,1.0,15953.0,25901.0,51.42006999999999,0.9932126696832578,7.322188679245282
1.58,5,7,7,61.5,56.0,10357,7.48,7.5,4.61,2.0,28351.500000000004,41888.0,258.62100000000004,0.9973333333333334,12.169197396963122
0.72,2,4,2,63.7,59.0,2333,5.74,5.65,3.63,2.0,23123.1,33866.0,117.72453000000002,1.015929203539823,8.934159779614326
1.01,4,1,5,60.0,58.0,8286,6.6,6.54,3.94,1.0,23640.0,38279.99999999999,170.06615999999997,1.0091743119266054,10.955329949238578
0.9,2,6,2,60.7,58.0,3057,6.17,6.21,3.76,2.0,22823.2,35786.0,144.06703199999998,0.9935587761674718,10.190345744680851
0.32,3,3,4,61.1,58.0,645,4.39,4.42,2.69,1.0,16435.9,25461.999999999996,52.19622199999999,0.9932126696832578,7.2133085501858725
1.05,4,4,5,61.6,58.0,7063,6.51,6.48,4.0,2.0,24640.0,37758.0,168.7392,1.0046296296296295,10.5462
0.3,4,6,5,59.8,60.0,608,4.36,4.34,2.6,2.0,15547.999999999998,26160.000000000004,49.19824,1.0046082949308757,7.277846153846154
0.9,4,6,4,61.2,62.0,3338,6.19,6.13,3.77,2.0,23072.4,38378.0,143.051519,1.0097879282218598,10.064907161803715
0.3,5,7,6,62.0,54.0,413,4.3,4.34,2.68,2.0,16616.0,23220.0,50.01416,0.9907834101382489,6.963432835820894
1.01,2,4,6,63.2,59.0,7137,6.27,6.35,3.99,2.0,25216.800000000003,36992.99999999999,158.85985499999998,0.9874015748031496,9.978571428571426
0.3,3,2,6,60.0,55.0,837,4.36,4.41,2.63,1.0,15779.999999999998,23980.0,50.568588000000005,0.9886621315192744,7.31087452471483
2.08,4,7,4,60.3,59.0,14933,8.29,8.23,4.98,2.0,30029.400000000005,48910.99999999999,339.768966,1.0072904009720534,13.700140562248993
1.12,5,6,4,61.2,54.0,5392,6.74,6.77,4.13,2.0,25275.6,36396.0,188.45107399999998,0.9955686853766619,11.048377723970944
1.5,3,2,4,59.4,62.0,12474,7.4,7.48,4.42,1.0,26254.8,45880.0,244.65584,0.9893048128342246,12.523076923076925
