carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width
0.39,2,4,4,60.3,60.6,743,4.7,4.71,2.84,Near Colorless,17125.199999999997,28482.0
0.54,5,1,3,60.7,56.0,1786,5.3,5.27,3.21,Colorless,19484.7,29680.0
0.56,5,1,5,62.6,59.0,2170,5.24,5.31,3.3,Colorless,20658.0,30916.000000000004
0.71,3,5,5,62.8,59.0,2428,5.61,5.7,3.55,Near Colorless,22293.999999999996,33099.0
1.21,5,5,2,62.1,58.0,6347,6.78,6.84,4.23,Near Colorless,26268.300000000007,39324.0
2.12,5,6,2,61.0,57.0,15647,8.28,8.31,5.06,Near Colorless,30865.999999999996,47196.0
0.31,5,2,4,62.0,55.0,872,4.37,4.34,2.7,Colorless,16740.0,24035.0
1.0,5,3,2,61.3,56.0,4372,6.43,6.46,3.95,Colorless,24213.5,36008.0
0.58,2,2,7,61.9,63.0,2243,5.27,5.33,3.28,Colorless,20303.199999999997,33201.0
1.02,5,2,2,62.8,55.0,4478,6.43,6.4,4.03,Colorless,25308.4,35365.0
1.01,3,2,4,63.4,60.0,6787,6.37,6.31,4.02,Colorless,25486.799999999996,38220.0
0.23,3,2,4,60.8,58.0,402,3.98,4.02,2.43,Colorless,14774.4,23084.0
1.51,5,3,3,62.3,57.0,12459,7.33,7.3,4.56,Colorless,28408.799999999996,41781.0
0.75,2,1,2,59.9,61.0,2541,5.9,5.96,3.55,Colorless,21264.5,35990.0
0.33,5,4,5,62.1,54.0,854,4.47,4.45,2.77,Near Colorless,17201.7,24138.0
0.37,3,3,3,62.4,59.0,616,4.56,4.6,2.86,Colorless,17846.4,26903.999999999996
0.5,5,3,7,62.6,53.1,2145,5.08,5.11,3.19,Colorless,19969.399999999998,26974.8
0.53,5,4,3,61.6,57.0,1665,5.19,5.24,3.21,Near Colorless,19773.6,29583.000000000004
0.4,3,4,5,60.0,56.0,853,4.81,4.85,2.9,Near Colorless,17400.0,26935.999999999996
1.5,3,3,3,61.2,57.0,10973,7.34,7.37,4.5,Colorless,27540.000000000004,41838.0
1.27,4,5,2,59.3,61.0,2845,7.12,7.05,4.2,Near Colorless,24906.0,43432.0
1.0,5,5,2,58.3,61.0,4390,6.56,6.61,3.84,Near Colorless,22387.199999999997,40016.0
1.23,3,3,5,62.0,59.0,10035,6.84,6.87,4.25,Colorless,26350.0,40356.0
0.4,5,2,3,61.9,57.0,696,4.74,4.76,2.94,Colorless,18198.6,27018.0
1.01,3,3,4,58.8,59.0,6288,6.55,6.59,3.86,Colorless,22696.8,38645.0
0.7,2,6,5,64.4,60.0,2271,5.51,5.58,3.57,Near Colorless,22990.800000000003,33060.0
1.01,5,6,7,61.7,56.0,5478,6.42,6.47,3.98,Near Colorless,24556.6,35952.0
1.07,5,5,2,62.4,55.0,4840,6.56,6.59,4.1,Near Colorless,25583.999999999996,36079.99999999999
0.95,2,1,2,56.5,61.0,3214,6.53,6.5,3.68,Colorless,20792.0,39833.00000000001
0.32,5,5,3,61.0,56.6,471,4.4,4.43,2.7,Near Colorless,16470.0,24904.000000000004
0.8,4,2,3,61.2,60.0,2912,5.97,5.95,3.65,Colorless,22338.0,35820.0
0.45,5,4,2,61.9,54.0,709,4.91,4.95,3.05,Near Colorless,18879.5,26514.0
0.36,5,5,6,62.3,57.0,726,4.52,4.57,2.83,Near Colorless,17630.9,25764.0
1.21,3,5,5,62.3,58.0,7246,6.71,6.74,4.19,Near Colorless,26103.700000000004,38918.0
0.53,5,4,5,61.9,55.0,1695,5.22,5.25,3.24,Near Colorless,20055.600000000002,28709.999999999996
1.86,4,5,2,62.3,57.0,11520,7.85,7.82,4.88,Near Colorless,30402.4,44745.0
1.08,4,6,2,60.1,59.0,3750,6.75,6.69,4.04,Near Colorless,24280.4,39825.0
0.51,5,2,4,62.6,55.0,1656,5.08,5.11,3.19,Colorless,19969.399999999998,27939.999999999996
0.32,5,5,4,61.3,55.0,648,4.44,4.4,2.71,Near Colorless,16612.3,24420.0
1.07,4,3,2,62.0,58.0,4700,6.57,6.52,4.06,Colorless,25171.999999999996,38106.0
0.33,3,1,4,62.5,59.0,681,4.39,4.41,2.75,Colorless,17187.5,25901.0
0.32,4,3,7,61.3,58.0,926,4.37,4.4,2.69,Colorless,16489.7,25346.0
0.5,5,1,6,62.5,53.0,2475,5.05,5.13,3.18,Colorless,19875.0,26764.999999999996
1.22,5,3,4,61.5,57.0,8783,6.87,6.91,4.24,Colorless,26076.0,39159.0
0.81,5,7,4,62.1,56.0,2708,5.92,5.97,3.69,Near Colorless,22914.9,33152.0
1.2,4,6,2,60.0,58.0,4989,6.91,6.93,4.15,Near Colorless,24900.000000000004,40078.0
0.48,5,4,8,61.6,54.0,1859,5.03,5.1,3.12,Near Colorless,19219.2,27162.0
0.59,5,6,7,62.2,55.0,1838,5.38,5.39,3.35,Near Colorless,20837.0,29589.999999999996
0.37,3,2,4,64.0,55.0,728,4.52,4.57,2.91,Colorless,18624.0,24859.999999999996
0.72,5,3,5,62.4,56.0,3084,5.76,5.72,3.58,Colorless,22339.2,32256.0
0.71,3,4,3,62.8,55.0,2604,5.68,5.73,3.58,Near Colorless,22482.399999999998,31239.999999999996
0.31,5,1,7,62.3,54.0,949,4.36,4.4,2.73,Colorless,17007.899999999998,23544.000000000004
0.7,2,6,3,63.6,61.0,2142,5.63,5.59,3.57,Near Colorless,22705.2,34343.0
1.01,3,3,4,62.5,56.0,6083,6.4,6.44,4.01,Colorless,25062.5,35840.0
1.2,4,3,6,62.8,60.0,10580,6.79,6.74,4.25,Colorless,26689.999999999996,40740.0
1.29,5,5,3,63.2,57.0,6760,6.89,6.96,4.38,Near Colorless,27681.600000000002,39272.99999999999
1.34,3,7,5,61.7,59.0,6237,7.03,7.14,4.37,Near Colorless,26962.9,41477.00000000001
0.3,3,4,5,62.8,58.0,605,4.26,4.28,2.68,Near Colorless,16830.4,24708.0
1.01,4,4,3,60.0,59.0,4118,6.51,6.47,3.89,Near Colorless,23340.0,38409.0
0.7,5,3,2,62.8,55.0,2138,5.68,5.65,3.56,Colorless,22356.8,31239.999999999996
0.8,3,3,3,61.6,59.0,2745,5.9,5.96,3.65,Colorless,22484.0,34810.0
1.11,3,3,5,60.7,55.0,8528,6.69,6.71,4.07,Colorless,24704.900000000005,36795.00000000001
0.94,4,5,4,60.1,59.0,4548,6.35,6.32,3.81,Near Colorless,22898.1,37465.0
2.0,2,4,3,59.1,61.0,17930,8.14,8.18,4.82,Near Colorless,28486.2,49654.0
0.3,2,7,3,64.0,55.0,439,4.28,4.25,2.73,Near Colorless,17472.0,23540.0
0.7,4,3,3,61.0,59.0,2423,5.75,5.69,3.49,Colorless,21289.0,33925.0
0.7,3,4,5,59.2,58.0,2676,5.8,5.83,3.44,Near Colorless,20364.8,33640.0
0.31,5,5,4,62.6,57.0,628,4.35,4.31,2.71,Near Colorless,16964.600000000002,24795.0
1.02,4,2,3,62.8,58.0,5429,6.45,6.39,4.03,Colorless,25308.4,37410.0
0.3,5,1,4,61.8,55.0,778,4.35,4.32,2.68,Colorless,16562.399999999998,23924.999999999996
1.52,1,5,1,65.4,62.0,4648,7.1,7.02,4.62,Near Colorless,30214.800000000003,44020.0
0.53,3,4,7,61.7,57.0,1948,5.19,5.22,3.21,Near Colorless,19805.7,29583.000000000004
0.71,3,2,4,60.7,56.0,2795,5.81,5.82,3.53,Colorless,21427.1,32535.999999999996
0.58,5,1,2,63.4,57.0,1356,5.29,5.34,3.37,Colorless,21365.800000000003,30153.000000000004
1.5,1,3,4,65.3,57.0,13853,7.15,7.12,4.66,Colorless,30429.8,40755.0
0.45,4,6,3,62.2,58.0,941,4.89,4.86,3.03,Near Colorless,18846.600000000002,28362.0
0.34,5,4,4,61.4,57.0,596,4.48,4.51,2.76,Near Colorless,16946.399999999998,25536.0
0.41,3,2,3,61.8,60.0,705,4.74,4.78,2.94,Colorless,18169.199999999997,28440.000000000004
0.77,4,7,3,61.8,59.0,1909,5.82,5.86,3.61,Near Colorless,22309.8,34338.0
1.2,4,5,3,62.9,55.0,5975,6.77,6.74,4.25,Near Colorless,26732.5,37235.0
1.04,4,5,5,59.7,59.0,5882,6.64,6.59,3.95,Near Colorless,23581.500000000004,39176.0
0.31,4,5,6,62.4,59.0,802,4.35,4.31,2.7,Near Colorless,16848.0,25664.999999999996
0.32,5,1,5,60.9,57.0,1114,4.48,4.45,2.72,Colorless,16564.8,25536.0
1.01,4,5,5,61.1,58.0,5515,6.48,6.45,3.95,Near Colorless,24134.500000000004,37584.0
2.04,3,6,2,62.5,52.0,14477,8.02,8.17,5.06,Near Colorless,31625.0,41704.0
1.14,3,3,3,61.0,60.0,5819,6.67,6.74,4.09,Colorless,24948.999999999996,40020.0
0.46,3,2,3,61.8,57.0,968,4.93,4.98,3.06,Colorless,18910.8,28101.0
0.71,2,6,3,60.9,64.0,2087,5.72,5.67,3.47,Near Colorless,21132.3,36608.0
0.38,2,6,3,63.7,57.0,659,4.63,4.57,2.93,Near Colorless,18664.100000000002,26390.999999999996
1.23,4,7,4,62.9,59.0,4986,6.85,6.8,4.29,Near Colorless,26984.100000000002,40415.0
1.0,4,4,2,62.2,57.0,3998,6.29,6.25,3.9,Near Colorless,24258.0,35853.0
1.5,2,4,5,63.8,58.0,13596,7.12,7.21,4.57,Near Colorless,29156.600000000002,41296.0
0.32,5,4,6,61.6,56.0,708,4.42,4.44,2.73,Near Colorless,16816.8,24752.0
0.3,5,4,7,61.3,56.0,1013,4.34,4.3,2.65,Near Colorless,16244.5,24304.0
1.5,3,5,2,63.3,57.0,6770,7.27,7.21,4.59,Near Colorless,29054.699999999997,41439.0
0.51,5,5,5,61.6,55.0,1668,5.17,5.19,3.19,Near Colorless,19650.399999999998,28435.000000000004
1.01,5,5,3,61.2,57.0,5387,6.42,6.47,3.95,Near Colorless,24174.0,36594.0
1.24,5,5,3,60.9,57.0,6488,6.9,6.95,4.22,Near Colorless,25699.8,39330.0
0.25,3,2,7,62.9,59.0,576,3.99,4.02,2.52,Colorless,15850.800000000001,23541.000000000004
1.73,4,5,3,61.8,57.0,12931,7.77,7.64,4.76,Near Colorless,29416.799999999996,44289.0
1.33,3,4,4,61.7,59.0,8953,7.04,7.09,4.36,Near Colorless,26901.200000000004,41536.0
1.01,4,5,5,60.9,62.0,5000,6.52,6.49,3.96,Near Colorless,24116.399999999998,40423.99999999999
0.51,3,2,3,61.3,54.0,1438,5.13,5.18,3.16,Colorless,19370.8,27702.0
0.28,5,2,7,62.0,56.0,646,4.19,4.23,2.61,Colorless,16182.0,23464.0
0.54,4,6,5,61.5,58.0,1389,5.28,5.26,3.24,Near Colorless,19926.000000000004,30624.0
1.51,4,5,5,59.8,61.0,9234,7.41,7.35,4.41,Near Colorless,26371.800000000003,45201.0
1.01,5,2,3,61.6,59.0,5590,6.43,6.4,3.95,Colorless,24332.000000000004,37937.0
0.31,2,3,5,63.9,55.0,779,4.3,4.27,2.74,Colorless,17508.600000000002,23650.0
1.14,5,5,3,62.3,56.0,5501,6.72,6.69,4.18,Near Colorless,26041.399999999998,37632.0
1.5,5,5,3,62.0,55.0,10989,7.29,7.34,4.54,Near Colorless,28148.0,40095.0
0.73,5,4,3,60.9,57.0,3089,5.81,5.85,3.55,Near Colorless,21619.5,33116.99999999999
0.42,4,2,3,62.0,58.0,926,4.85,4.82,3.0,Colorless,18600.0,28129.999999999996
0.34,3,5,3,63.3,56.0,628,4.46,4.45,2.82,Near Colorless,17850.6,24976.0
1.76,5,4,3,62.1,56.0,10896,7.69,7.77,4.8,Near Colorless,29808.0,43064.00000000001
1.02,3,3,3,62.5,57.0,4948,6.35,6.41,3.99,Colorless,24937.5,36195.0
0.65,3,4,4,63.2,57.0,2009,5.54,5.47,3.48,Near Colorless,21993.600000000002,31578.000000000004
0.7,2,4,3,64.6,59.0,2137,5.49,5.54,3.56,Near Colorless,22997.6,32391.000000000004
0.52,4,4,6,61.2,59.0,2012,5.16,5.14,3.15,Near Colorless,19278.0,30444.0
0.72,5,7,6,61.6,56.0,1996,5.76,5.73,3.54,Near Colorless,21806.4,32256.0
0.54,3,3,6,63.2,54.0,2115,5.2,5.18,3.28,Colorless,20729.6,28080.0
0.78,4,7,2,60.6,58.0,2022,5.94,5.91,3.59,Near Colorless,21755.4,34452.00000000001
0.48,3,2,7,60.6,56.0,2275,5.13,5.06,3.09,Colorless,18725.399999999998,28727.999999999996
0.41,4,2,5,61.9,59.0,1153,4.8,4.77,2.96,Colorless,18322.399999999998,28320.0
0.3,3,3,4,63.2,59.0,642,4.27,4.24,2.69,Colorless,17000.8,25192.999999999996
0.31,5,2,4,61.7,57.0,627,4.35,4.37,2.69,Colorless,16597.300000000003,24795.0
1.73,3,4,4,62.9,58.0,16807,7.58,7.65,4.79,Near Colorless,30129.1,43964.0
0.89,1,4,2,58.9,66.0,2579,6.26,6.16,3.66,Near Colorless,21557.4,41316.0
1.04,5,4,2,61.7,56.0,4455,6.57,6.52,4.04,Near Colorless,24926.8,36792.0
1.57,5,4,3,61.7,55.0,8752,7.51,7.44,4.61,Near Colorless,28443.7,41305.0
0.96,5,5,2,62.1,57.0,4213,6.3,6.35,3.93,Near Colorless,24405.300000000003,35910.0
0.55,5,3,4,61.7,56.0,1819,5.3,5.26,3.26,Colorless,20114.2,29680.0
1.75,5,4,4,62.6,56.0,16783,7.72,7.65,4.81,Near Colorless,30110.6,43232.0
0.7,3,2,2,62.8,59.0,2453,5.64,5.69,3.56,Colorless,22356.8,33276.0
0.32,5,4,6,61.6,55.0,936,4.42,4.41,2.72,Near Colorless,16755.2,24310.0
1.07,4,1,4,61.3,59.0,7751,6.61,6.53,4.03,Colorless,24703.9,38999.0
0.79,5,2,4,59.3,57.0,3377,6.02,6.06,3.58,Colorless,21229.399999999998,34314.0
1.51,5,7,5,61.3,61.0,8298,7.34,7.4,4.52,Near Colorless,27707.599999999995,44774.0
0.73,5,2,3,62.7,55.0,2852,5.7,5.79,3.6,Colorless,22572.000000000004,31350.0
0.41,4,1,3,62.1,59.0,791,4.74,4.76,2.95,Colorless,18319.500000000004,27966.000000000004
0.91,5,6,6,60.6,57.0,4663,6.25,6.27,3.79,Near Colorless,22967.4,35625.0
0.42,2,1,2,63.1,56.0,653,4.74,4.8,3.01,Colorless,18993.1,26544.0
0.31,5,1,4,61.9,56.0,734,4.34,4.38,2.7,Colorless,16713.0,24304.0
1.01,4,3,6,61.8,59.0,8319,6.46,6.42,3.98,Colorless,24596.4,38114.0
2.29,4,7,8,61.4,60.0,18426,8.45,8.49,5.2,Near Colorless,31928.000000000004,50699.99999999999
2.08,4,6,2,62.3,58.0,14947,8.18,8.13,5.08,Near Colorless,31648.399999999998,47444.0
0.39,3,7,5,63.1,56.0,790,4.7,4.62,2.94,Near Colorless,18551.4,26320.0
1.32,4,7,4,60.4,58.0,5800,7.11,7.14,4.3,Near Colorless,25971.999999999996,41238.0
0.96,2,1,3,61.0,61.0,4693,6.29,6.33,3.85,Colorless,23485.0,38369.0
0.3,2,5,6,63.5,55.0,605,4.25,4.28,2.71,Near Colorless,17208.5,23375.0
1.21,3,4,2,59.3,59.0,5364,6.97,7.0,4.14,Near Colorless,24550.199999999997,41122.99999999999
0.98,3,5,2,63.4,57.0,3091,6.41,6.32,4.04,Near Colorless,25613.600000000002,36537.0
0.9,3,1,3,61.9,55.0,4514,6.18,6.22,3.84,Colorless,23769.6,33990.0
1.73,3,5,4,61.7,56.0,12998,7.64,7.7,4.73,Near Colorless,29184.100000000006,42784.0
1.5,3,1,3,63.4,58.0,11352,7.16,7.25,4.57,Colorless,28973.8,41528.0
0.47,5,2,2,61.5,55.0,931,4.98,5.04,3.08,Colorless,18942.0,27390.000000000004
0.79,2,6,4,58.5,62.0,2451,5.99,6.04,3.52,Near Colorless,20592.0,37138.0
1.5,3,6,4,59.4,61.0,9342,7.41,7.45,4.41,Near Colorless,26195.4,45201.0
0.91,5,4,3,62.6,57.0,3884,6.16,6.21,3.87,Near Colorless,24226.2,35112.0
0.42,5,5,6,62.4,56.0,921,4.78,4.8,2.99,Near Colorless,18657.600000000002,26768.0
1.03,4,3,2,61.6,58.0,4503,6.43,6.46,3.97,Colorless,24455.2,37294.0
0.9,2,3,3,61.3,60.0,3893,6.13,6.18,3.77,Colorless,23110.1,36780.0
2.01,4,4,3,60.3,59.0,18741,8.23,8.15,4.94,Near Colorless,29788.2,48557.00000000001
0.5,2,1,2,58.5,64.0,958,5.2,5.12,3.02,Colorless,17667.0,33280.0
0.52,5,2,6,61.8,56.0,2430,5.15,5.18,3.19,Colorless,19714.2,28840.000000000004
0.47,5,4,7,61.6,56.0,1421,4.99,5.05,3.09,Near Colorless,19034.399999999998,27944.0
1.14,4,4,2,62.8,58.0,4233,6.68,6.64,4.18,Near Colorless,26250.399999999998,38744.0
0.33,5,5,4,61.2,55.0,668,4.47,4.45,2.73,Near Colorless,16707.6,24585.0
1.24,2,4,5,60.2,63.0,9405,6.96,6.99,4.2,Near Colorless,25284.000000000004,43848.0
1.0,4,3,2,62.6,58.0,4155,6.37,6.31,3.97,Colorless,24852.2,36946.0
0.31,5,2,5,61.6,56.0,734,4.35,4.38,2.69,Colorless,16570.4,24359.999999999996
0.8,2,2,2,63.7,54.0,2829,5.91,5.87,3.75,Colorless,23887.5,31914.0
0.92,3,1,2,63.7,57.0,3707,6.12,6.21,3.93,Colorless,25034.100000000002,34884.0
0.3,5,6,2,62.4,54.0,367,4.32,4.34,2.7,Near Colorless,16848.0,23328.000000000004
1.04,5,7,2,60.4,57.0,3762,6.55,6.6,3.97,Near Colorless,23978.800000000003,37335.0
0.9,2,1,3,63.2,62.0,4068,6.06,6.13,3.85,Colorless,24332.000000000004,37572.0
0.73,5,3,6,61.7,54.0,3524,5.76,5.82,3.57,Colorless,22026.9,31103.999999999996
1.7,2,5,2,63.6,56.0,8115,7.51,7.56,4.79,Near Colorless,30464.4,42056.0
0.33,3,2,7,61.5,57.0,1103,4.44,4.48,2.75,Colorless,16912.5,25308.0
0.37,4,2,5,60.4,58.0,876,4.61,4.66,2.8,Colorless,16911.999999999996,26738.0
0.92,5,5,3,61.6,56.0,4587,6.21,6.25,3.84,Near Colorless,23654.399999999998,34776.0
1.01,4,5,3,62.9,58.0,3224,6.38,6.34,4.0,Near Colorless,25160.0,37004.0
1.27,3,1,3,62.5,58.0,8312,6.87,6.92,4.31,Colorless,26937.5,39846.0
0.31,4,1,4,60.7,59.0,734,4.35,4.38,2.65,Colorless,16085.499999999998,25664.999999999996
1.55,5,4,6,61.9,54.0,15512,7.41,7.45,4.6,Near Colorless,28473.999999999996,40014.0
0.81,5,4,4,61.5,55.0,3397,6.0,6.06,3.71,Near Colorless,22816.5,33000.0
1.01,5,2,4,62.1,56.0,7355,6.41,6.45,3.99,Colorless,24777.9,35896.0
0.34,5,2,4,62.6,55.0,956,4.45,4.43,2.78,Colorless,17402.8,24475.0
0.41,4,2,5,62.8,58.0,1153,4.72,4.7,2.96,Colorless,18588.8,27376.0
0.77,3,7,2,61.3,58.0,2001,5.84,5.91,3.6,Near Colorless,22068.0,33872.0
1.5,1,2,3,58.2,66.0,11128,7.45,7.4,4.32,Colorless,25142.400000000005,49170.0
0.4,4,2,3,61.0,59.0,882,4.74,4.71,2.88,Colorless,17568.0,27966.000000000004
0.81,3,2,3,60.3,60.0,2797,6.07,6.1,3.67,Colorless,22130.1,36420.00000000001
1.21,4,6,3,59.3,59.0,5421,6.98,6.95,4.13,Near Colorless,24490.899999999998,41182.00000000001
1.09,5,5,3,62.3,55.0,5238,6.58,6.62,4.11,Near Colorless,25605.3,36190.0
1.08,5,2,3,62.6,57.0,5096,6.53,6.56,4.1,Colorless,25665.999999999996,37221.0
0.71,4,6,4,60.4,60.0,2300,5.8,5.72,3.48,Near Colorless,21019.2,34800.0
1.04,5,6,3,59.7,56.0,3669,6.6,6.54,3.92,Near Colorless,23402.4,36960.0
1.06,4,3,3,60.4,62.0,5580,6.62,6.59,3.99,Colorless,24099.600000000002,41044.0
0.78,3,2,4,61.7,58.0,3334,5.9,5.93,3.65,Colorless,22520.5,34220.00000000001
1.04,4,5,4,60.4,59.0,5777,6.66,6.51,3.98,Near Colorless,24039.2,39294.0
0.4,2,3,3,63.6,57.0,737,4.67,4.7,2.98,Colorless,18952.8,26619.0
1.2,4,5,4,61.4,59.0,6333,6.79,6.75,4.16,Near Colorless,25542.4,40061.0
0.23,4,1,6,58.9,60.0,688,4.03,3.95,2.35,Colorless,13841.5,24180.0
1.15,3,3,3,62.5,59.0,6110,6.62,6.69,4.16,Colorless,26000.0,39058.0
1.01,4,5,3,62.3,58.0,4513,6.42,6.35,3.98,Near Colorless,24795.399999999998,37236.0
0.29,3,4,7,62.0,55.0,607,4.27,4.29,2.65,Near Colorless,16430.0,23484.999999999996
1.09,5,4,5,60.3,57.0,8305,6.68,6.73,4.04,Near Colorless,24361.2,38076.0
0.42,3,3,3,62.9,57.0,773,4.73,4.77,2.99,Colorless,18807.1,26961.0
0.34,5,4,4,62.1,55.0,596,4.46,4.49,2.78,Near Colorless,17263.8,24530.0
0.33,5,3,6,61.4,57.0,824,4.43,4.46,2.73,Colorless,16762.199999999997,25251.0
1.16,5,1,2,62.1,54.0,5793,6.74,6.79,4.2,Colorless,26082.0,36396.0
0.9,3,3,4,62.3,58.0,4924,6.14,6.16,3.83,Colorless,23860.899999999998,35612.0
0.31,2,3,6,63.6,55.0,660,4.29,4.33,2.74,Colorless,17426.4,23595.0
0.52,5,3,8,60.3,57.0,2504,5.23,5.28,3.17,Colorless,19115.1,29811.0
0.91,3,2,2,63.4,58.0,3379,6.15,6.09,3.88,Colorless,24599.2,35670.00000000001
1.0,5,1,3,62.7,57.0,6073,6.34,6.38,3.99,Colorless,25017.300000000003,36138.0
0.3,5,4,3,62.1,53.0,422,4.32,4.37,2.7,Near Colorless,16767.0,22896.0
0.91,5,5,4,62.4,56.0,4678,6.2,6.14,3.85,Near Colorless,24024.0,34720.0
0.31,3,2,7,60.0,56.0,1039,4.45,4.49,2.68,Colorless,16080.000000000002,24920.0
0.32,2,2,4,64.1,54.0,556,4.34,4.37,2.79,Colorless,17883.9,23436.0
1.32,3,5,3,62.3,57.0,7270,7.04,6.99,4.37,Near Colorless,27225.1,40128.0
0.52,2,5,3,63.6,62.0,1073,5.11,5.04,3.23,Near Colorless,20542.8,31682.0
1.01,4,6,3,62.7,59.0,3959,6.43,6.36,4.01,Near Colorless,25142.7,37937.0
0.39,5,3,5,62.3,57.0,1024,4.69,4.65,2.91,Colorless,18129.3,26733.000000000004
1.02,4,1,2,62.5,59.0,4818,6.38,6.43,4.0,Colorless,25000.0,37642.0
1.51,4,3,5,62.7,59.0,13134,7.31,7.23,4.56,Colorless,28591.199999999997,43129.0
0.32,3,1,3,63.3,57.0,756,4.39,4.36,2.77,Colorless,17534.1,25023.0
0.32,4,5,4,61.0,60.0,505,4.35,4.41,2.67,Near Colorless,16287.0,26100.0
0.9,3,5,2,62.8,57.0,3160,6.15,6.2,3.88,Near Colorless,24366.399999999998,35055.0
0.95,4,2,2,60.7,59.0,4142,6.3,6.36,3.84,Colorless,23308.8,37170.0
0.51,4,3,5,60.0,58.0,1749,5.21,5.19,3.12,Colorless,18720.0,30218.0
1.03,5,1,2,61.8,56.0,4679,6.46,6.51,4.01,Colorless,24781.8,36176.0
1.15,4,5,3,60.9,57.0,5139,6.8,6.72,4.12,Near Colorless,25090.8,38760.0
0.33,2,2,3,63.4,55.0,579,4.37,4.4,2.78,Colorless,17625.199999999997,24035.0
0.5,5,1,2,61.0,57.0,1250,5.15,5.12,3.13,Colorless,19093.0,29355.0
1.27,5,4,4,61.9,57.0,9489,6.9,6.93,4.28,Near Colorless,26493.2,39330.0
0.3,1,3,4,64.5,55.0,662,4.31,4.19,2.74,Colorless,17673.0,23705.0
0.5,5,5,3,62.0,56.0,1178,5.09,5.12,3.16,Near Colorless,19592.0,28503.999999999996
1.19,4,5,5,62.4,59.0,7277,6.79,6.73,4.22,Near Colorless,26332.799999999996,40061.0
1.04,2,7,2,63.8,56.0,3204,6.36,6.32,4.05,Near Colorless,25839.0,35616.0
0.41,5,3,4,61.7,54.0,809,4.79,4.81,2.96,Colorless,18263.2,25866.000000000004
0.3,5,2,6,61.2,56.0,742,4.34,4.38,2.67,Colorless,16340.4,24304.0
1.5,4,7,2,61.0,60.0,6048,7.34,7.3,4.46,Near Colorless,27206.0,44040.0
0.3,5,1,3,61.9,54.0,552,4.32,4.34,2.68,Colorless,16589.2,23328.000000000004
1.0,1,3,2,65.1,55.0,3265,6.26,6.23,4.07,Colorless,26495.7,34430.0
0.3,5,6,5,62.2,53.9,486,4.29,4.33,2.68,Near Colorless,16669.600000000002,23123.1
0.3,5,4,4,62.3,56.0,526,4.27,4.3,2.67,Near Colorless,16634.1,23911.999999999996
0.43,5,2,3,62.6,56.0,975,4.82,4.79,3.01,Colorless,18842.6,26992.0
0.4,4,1,3,60.9,60.0,884,4.78,4.74,2.9,Colorless,17661.0,28680.0
0.25,5,4,7,62.6,55.0,582,4.03,4.04,2.52,Near Colorless,15775.2,22165.0
1.01,2,3,3,63.8,59.0,4899,6.29,6.32,4.02,Colorless,25647.599999999995,37111.0
1.2,3,5,3,62.5,59.0,6019,6.66,6.72,4.18,Near Colorless,26125.0,39294.0
0.31,3,4,8,60.8,56.0,878,4.41,4.44,2.69,Near Colorless,16355.199999999999,24696.0
1.02,1,5,3,65.5,60.0,4758,6.29,6.22,4.1,Near Colorless,26854.999999999996,37740.0
0.42,4,2,3,61.5,61.0,926,4.87,4.82,2.98,Colorless,18327.0,29707.0
0.7,3,5,6,58.8,58.0,2585,5.88,5.78,3.43,Near Colorless,20168.4,34104.0
1.16,5,6,3,62.6,57.0,5091,6.71,6.67,4.19,Near Colorless,26229.400000000005,38247.0
0.32,4,4,4,62.0,58.0,720,4.38,4.33,2.7,Near Colorless,16740.0,25404.0
1.06,5,6,7,60.2,57.0,6945,6.62,6.66,4.0,Near Colorless,24080.0,37734.0
0.33,4,1,7,61.8,58.0,1129,4.4,4.43,2.73,Colorless,16871.4,25520.0
0.33,4,5,4,61.4,58.0,668,4.49,4.44,2.74,Near Colorless,16823.600000000002,26042.0
0.55,5,4,8,61.1,57.0,2383,5.26,5.31,3.23,Near Colorless,19735.3,29982.0
0.54,2,2,4,63.3,55.0,1660,5.2,5.26,3.31,Colorless,20952.3,28600.0
0.31,5,1,4,62.2,57.0,734,4.31,4.34,2.69,Colorless,16731.800000000003,24567.0
1.26,5,5,5,61.0,57.0,8959,6.97,7.03,4.27,Near Colorless,26046.999999999996,39729.0
0.71,5,6,3,61.5,55.0,2721,5.76,5.79,3.55,Near Colorless,21832.5,31680.0
0.7,5,7,3,62.1,54.0,1815,5.72,5.74,3.56,Near Colorless,22107.600000000002,30888.0
0.41,3,4,5,60.7,58.0,899,4.79,4.83,2.92,Near Colorless,17724.4,27782.0
0.5,5,2,4,60.0,57.0,1624,5.12,5.15,3.08,Colorless,18480.0,29184.000000000004
0.53,5,2,4,61.0,57.0,1727,5.26,5.23,3.2,Colorless,19520.0,29982.0
0.32,3,2,3,62.3,55.0,584,4.36,4.38,2.72,Colorless,16945.600000000002,23980.0
0.4,3,4,3,61.7,61.0,673,4.63,4.68,2.87,Near Colorless,17707.9,28243.0
0.3,2,1,7,64.3,57.0,848,4.27,4.32,2.76,Colorless,17746.8,24339.0
0.33,5,6,4,61.5,57.0,594,4.49,4.42,2.74,Near Colorless,16851.000000000004,25593.0
1.03,5,3,4,60.4,56.0,6467,6.59,6.56,3.97,Colorless,23978.800000000003,36904.0
1.01,4,2,5,60.8,59.0,7821,6.42,6.46,3.92,Colorless,23833.6,37878.0
